id,projeto_id,data_venda,valor_final_brl,quantidade_vendida,vendedor_id,regiao,cota_meta_vendas_id
46872,46872,2024-11-10,42274.08,31,104,Centro-Oeste,1
46873,46873,2024-08-22,84215.53,31,109,Sul,1
46874,46874,2024-08-26,73221.69,43,102,Centro-Oeste,1
46875,46875,2025-04-24,82324.16,16,104,Norte,1
46876,46876,2025-01-07,94818.24,33,103,Sudeste,1
46877,46877,2024-12-24,83524.76,19,106,Norte,1
46878,46878,2024-06-29,46564.7,10,106,Norte,1
46879,46879,2025-03-29,97322.04,18,103,Sul,1
46880,46880,2025-04-29,104737.28,32,104,Sudeste,1
46881,46881,2024-10-05,107563.8,12,102,Sudeste,1
46882,46882,2025-01-21,119389.66,13,104,Nordeste,1
46883,46883,2024-01-31,82435.32,36,104,Nordeste,1
46884,46884,2024-02-07,111311.75,25,105,Sudeste,1
46885,46885,2025-03-10,46141.76,16,107,Sul,1
46886,46886,2025-02-25,66894.66,14,105,Nordeste,1
46887,46887,2025-04-07,115420.08,24,105,Centro-Oeste,1
46888,46888,2024-05-11,92955.83,17,106,Centro-Oeste,1
46889,46889,2024-07-07,50950.38,39,101,Sudeste,1
46890,46890,2024-04-21,89626.5,27,109,Nordeste,1
46891,46891,2024-03-07,98438.18,86,102,Sul,1
46892,46892,2025-05-31,41959.04,8,106,Sudeste,1
46893,46893,2024-03-09,81025.65,15,108,Nordeste,1
46895,46895,2024-11-18,94368.36,51,102,Sudeste,1
46896,46896,2024-08-31,59944.71,7,107,Centro-Oeste,1
46898,46898,2024-11-09,90107.76,24,107,Sudeste,1
46899,46899,2025-05-20,34627.68,8,101,Sudeste,1
46900,46900,2025-03-05,124097.19,23,104,Norte,1
46901,46901,2024-05-01,105972.7,41,109,Centro-Oeste,1
46903,46903,2024-12-07,9731.84,1,105,Centro-Oeste,1
46905,46905,2025-04-29,70336.84,14,102,Norte,1
46907,46907,2025-03-11,98576.61,83,108,Nordeste,1
46908,46908,2024-11-01,8011.63,1,104,Nordeste,1
46909,46909,2025-03-20,93361.1,14,101,Sul,1
46910,46910,2024-07-06,47609.77,23,104,Sudeste,1
46911,46911,2025-01-28,46450.8,92,101,Centro-Oeste,1
46912,46912,2024-03-01,25649.44,2,107,Centro-Oeste,1
46913,46913,2024-03-08,65572.56,72,102,Norte,1
46914,46914,2025-03-20,54937.08,9,108,Sul,1
46915,46915,2025-06-23,22752.64,4,101,Nordeste,1
46916,46916,2025-04-02,9307.85,1,108,Sul,1
46917,46917,2024-06-21,101545.29,21,104,Norte,1
46918,46918,2024-02-12,66654.0,25,101,Nordeste,1
46919,46919,2024-10-11,92273.74,13,108,Centro-Oeste,1
46920,46920,2024-03-04,73119.36,16,104,Sul,1
46921,46921,2024-07-28,74039.51,71,109,Norte,1
46922,46922,2025-01-30,37106.02,7,107,Sudeste,1
46924,46924,2025-01-27,66999.4,13,101,Nordeste,1
46925,46925,2025-07-08,39872.85,15,109,Nordeste,1
46926,46926,2024-09-17,76070.2,20,107,Sul,1
46927,46927,2024-06-27,70812.0,50,106,Sudeste,1
46930,46930,2024-05-30,68279.58,18,102,Nordeste,1
46931,46931,2024-11-01,125213.4,30,105,Nordeste,1
46932,46932,2025-05-22,77840.56,56,101,Sul,1
46933,46933,2025-07-14,47749.24,77,107,Sul,1
46934,46934,2024-04-04,76977.5,82,101,Nordeste,1
46935,46935,2025-03-31,133273.68,12,110,Sudeste,1
46936,46936,2025-02-01,133920.6,55,101,Centro-Oeste,1
46937,46937,2025-02-18,34564.4,230,103,Sudeste,1
46938,46938,2024-10-24,209093.23,23,102,Sudeste,1
46940,46940,2024-12-20,183237.36,24,101,Norte,1
46941,46941,2025-05-31,108244.71,57,104,Centro-Oeste,1
46942,46942,2025-03-03,136593.8,14,102,Norte,1
46943,46943,2025-04-30,102829.22,26,104,Centro-Oeste,1
46944,46944,2024-08-11,48417.96,12,103,Nordeste,1
46945,46945,2024-12-20,49843.2,88,107,Norte,1
46946,46946,2024-03-11,137691.86,19,108,Sudeste,1
46947,46947,2024-11-30,139882.46,34,102,Centro-Oeste,1
46948,46948,2025-01-26,77490.82,22,104,Nordeste,1
46949,46949,2025-01-30,55923.21,9,108,Centro-Oeste,1
46950,46950,2024-08-18,68095.51,7,108,Sudeste,1
46953,46953,2025-01-22,50071.8,102,106,Sul,1
46955,46955,2024-11-11,35963.16,244,110,Sul,1
46956,46956,2024-01-31,45818.52,12,107,Norte,1
46957,46957,2025-07-10,45157.2,66,102,Sudeste,1
46958,46958,2024-09-04,180620.8,20,103,Norte,1
46959,46959,2024-04-25,59393.92,136,110,Sudeste,1
46960,46960,2025-03-31,118043.86,22,110,Centro-Oeste,1
46961,46961,2024-12-27,58372.99,73,103,Sul,1
46962,46962,2025-06-04,99320.32,16,102,Norte,1
46963,46963,2025-02-09,53073.6,8,107,Sudeste,1
46964,46964,2025-04-25,68911.37,11,101,Nordeste,1
46965,46965,2024-03-11,36007.65,161,103,Sul,1
46966,46966,2024-07-19,48506.37,11,102,Centro-Oeste,1
46967,46967,2025-02-23,55331.8,95,102,Norte,1
46968,46968,2024-02-08,45063.72,9,109,Nordeste,1
46969,46969,2025-06-26,11496.62,1,104,Sul,1
46970,46970,2025-01-18,135171.84,24,101,Nordeste,1
46971,46971,2025-02-23,23016.28,7,108,Nordeste,1
46972,46972,2024-05-07,157936.68,36,107,Nordeste,1
46973,46973,2025-01-20,55436.94,26,107,Nordeste,1
46974,46974,2024-06-06,50359.5,5,105,Sudeste,1
46975,46975,2024-03-07,31683.4,10,108,Sul,1
46976,46976,2024-01-28,63080.32,32,105,Nordeste,1
46978,46978,2024-08-04,51043.25,25,101,Centro-Oeste,1
46979,46979,2024-07-25,102145.65,15,106,Norte,1
46980,46980,2024-11-16,91326.73,19,107,Centro-Oeste,1
46981,46981,2025-02-12,121867.46,22,105,Centro-Oeste,1
46982,46982,2024-10-01,177866.5,35,106,Nordeste,1
46983,46983,2025-03-09,198672.33,29,102,Sudeste,1
46984,46984,2024-12-28,83413.41,23,101,Sul,1
46985,46985,2024-12-04,56060.1,30,106,Sul,1
46986,46986,2025-01-08,41619.97,7,106,Sudeste,1
46988,46988,2024-11-16,48421.27,17,109,Sul,1
46989,46989,2024-06-02,126039.55,35,105,Norte,1
46990,46990,2025-02-19,98117.5,25,108,Sudeste,1
46991,46991,2024-05-14,57814.96,136,105,Centro-Oeste,1
46992,46992,2025-03-17,89656.75,25,105,Sudeste,1
46993,46993,2024-04-08,38606.4,14,104,Nordeste,1
46995,46995,2024-11-04,35091.21,231,102,Nordeste,1
46996,46996,2024-06-01,84902.65,35,103,Centro-Oeste,1
46997,46997,2024-03-28,62924.0,40,102,Nordeste,1
46998,46998,2025-05-25,48877.65,9,103,Sudeste,1
47001,47001,2024-09-17,82774.02,34,103,Centro-Oeste,1
47002,47002,2024-07-25,97851.82,11,104,Sudeste,1
47003,47003,2025-05-20,171726.36,31,108,Sul,1
47004,47004,2024-04-25,69327.57,39,102,Sudeste,1
47005,47005,2025-05-28,115172.3,38,104,Centro-Oeste,1
47006,47006,2024-06-03,91918.35,23,107,Nordeste,1
47007,47007,2025-03-05,93143.4,70,110,Nordeste,1
47008,47008,2024-12-31,70476.12,26,110,Centro-Oeste,1
47009,47009,2025-07-04,38273.69,13,106,Sudeste,1
47010,47010,2024-05-07,53439.12,23,103,Sul,1
47011,47011,2024-10-17,83184.6,30,102,Nordeste,1
47012,47012,2024-10-01,58001.5,50,103,Norte,1
47013,47013,2024-12-18,119853.0,18,108,Nordeste,1
47014,47014,2024-12-01,49643.75,13,110,Sul,1
47015,47015,2025-01-26,56990.5,10,101,Sul,1
47016,47016,2025-05-28,131735.74,31,104,Sudeste,1
47017,47017,2025-05-09,91338.52,14,101,Centro-Oeste,1
47018,47018,2024-10-28,80896.27,91,107,Norte,1
47019,47019,2025-01-19,7006.94,1,102,Norte,1
47020,47020,2025-04-08,77846.94,27,105,Norte,1
47021,47021,2025-03-26,41044.64,13,105,Norte,1
47022,47022,2024-05-09,61477.1,85,108,Sul,1
47023,47023,2024-10-30,38503.24,31,106,Sul,1
47024,47024,2025-05-27,98955.42,38,109,Centro-Oeste,1
47025,47025,2025-01-28,54573.0,12,106,Nordeste,1
47026,47026,2025-03-11,63312.9,105,103,Sul,1
47027,47027,2024-03-23,61059.46,154,107,Sul,1
47028,47028,2024-08-04,52912.44,12,108,Nordeste,1
47029,47029,2025-01-05,65623.2,20,104,Norte,1
47032,47032,2024-02-29,159007.5,30,101,Sudeste,1
47033,47033,2025-02-19,58142.16,23,105,Nordeste,1
47034,47034,2024-09-22,28911.56,4,105,Nordeste,1
47035,47035,2024-11-03,171445.12,22,101,Nordeste,1
47036,47036,2024-04-20,66221.1,18,106,Sudeste,1
47037,47037,2025-04-30,58557.69,51,105,Sul,1
47038,47038,2025-03-06,104277.32,28,106,Sudeste,1
47039,47039,2024-04-07,54812.91,57,105,Nordeste,1
47041,47041,2024-11-23,137919.48,12,102,Nordeste,1
47042,47042,2025-01-02,74648.7,21,103,Norte,1
47043,47043,2024-09-18,109516.19,19,110,Centro-Oeste,1
47044,47044,2024-04-04,37435.03,23,106,Sul,1
47045,47045,2024-11-02,57754.1,17,102,Sul,1
47046,47046,2024-02-26,65819.3,74,106,Centro-Oeste,1
47047,47047,2024-02-12,66923.22,49,110,Sudeste,1
47048,47048,2024-08-08,69091.74,67,110,Nordeste,1
47049,47049,2024-12-31,107234.4,15,109,Norte,1
47050,47050,2024-09-10,90120.45,15,105,Norte,1
47051,47051,2024-10-14,85521.6,10,103,Sudeste,1
47052,47052,2024-06-30,53068.05,15,105,Sudeste,1
47053,47053,2024-10-29,63693.04,127,103,Nordeste,1
47054,47054,2024-10-27,65689.6,160,101,Sudeste,1
47055,47055,2024-10-02,74294.94,19,105,Sudeste,1
47056,47056,2024-05-05,64081.64,158,109,Norte,1
47057,47057,2025-04-11,53532.2,20,103,Norte,1
47058,47058,2024-05-23,25263.04,8,105,Centro-Oeste,1
47060,47060,2024-09-30,75638.04,12,101,Nordeste,1
47061,47061,2025-03-02,84472.41,33,105,Sudeste,1
47063,47063,2025-03-22,3466.14,1,110,Nordeste,1
47064,47064,2025-03-15,58534.38,54,110,Sudeste,1
47065,47065,2024-08-14,105277.5,50,110,Norte,1
47066,47066,2025-02-15,143650.85,17,102,Sudeste,1
47067,47067,2024-07-08,48342.69,99,109,Norte,1
47068,47068,2024-04-15,80550.6,30,107,Centro-Oeste,1
47069,47069,2024-09-24,73329.12,24,110,Sudeste,1
47070,47070,2024-01-29,66137.82,51,104,Sudeste,1
47071,47071,2024-01-22,133560.96,13,108,Sudeste,1
47072,47072,2024-04-07,83296.0,76,105,Nordeste,1
47073,47073,2024-05-09,52181.03,19,103,Sul,1
47074,47074,2024-06-11,65918.92,137,101,Sudeste,1
47075,47075,2024-06-21,126409.02,37,105,Norte,1
47076,47076,2024-08-30,26356.99,11,104,Sul,1
47077,47077,2024-04-12,64677.16,31,110,Centro-Oeste,1
47079,47079,2025-06-07,64921.6,20,101,Sudeste,1
47080,47080,2024-07-16,91743.9,102,107,Sul,1
47081,47081,2024-07-01,40716.48,12,104,Sudeste,1
47082,47082,2024-04-01,97803.5,25,107,Sudeste,1
47083,47083,2025-04-16,31921.76,8,101,Centro-Oeste,1
47084,47084,2024-05-23,78077.0,100,108,Sul,1
47086,47086,2024-01-26,93080.5,25,105,Centro-Oeste,1
47087,47087,2025-02-12,74191.15,55,104,Centro-Oeste,1
47088,47088,2025-04-22,55533.22,17,110,Sul,1
47089,47089,2024-09-12,138437.74,49,101,Sul,1
47090,47090,2024-08-14,63816.6,141,105,Centro-Oeste,1
47091,47091,2024-02-14,35564.62,7,110,Sul,1
47093,47093,2025-02-06,94252.32,87,106,Centro-Oeste,1
47094,47094,2024-02-17,53947.88,14,101,Sul,1
47095,47095,2025-06-27,10820.65,1,103,Sul,1
47096,47096,2024-10-11,38388.46,242,101,Centro-Oeste,1
47097,47097,2024-12-26,41144.24,184,101,Sudeste,1
47098,47098,2024-09-05,60530.6,10,106,Norte,1
47099,47099,2024-10-27,47164.26,69,107,Norte,1
47101,47101,2024-12-22,109746.8,20,101,Sudeste,1
47102,47102,2024-10-18,56150.26,86,101,Centro-Oeste,1
47103,47103,2024-12-09,155443.96,14,106,Norte,1
47104,47104,2024-12-29,37860.7,170,105,Norte,1
47106,47106,2024-11-09,89980.2,27,102,Nordeste,1
47107,47107,2024-12-05,43538.66,11,109,Sul,1
47108,47108,2025-02-22,78948.78,41,107,Norte,1
47109,47109,2025-03-26,70387.59,23,103,Nordeste,1
47110,47110,2024-04-01,34893.6,10,107,Sudeste,1
47111,47111,2024-06-11,44201.1,10,109,Norte,1
47112,47112,2024-06-25,84024.85,35,108,Sul,1
47113,47113,2025-01-25,76335.37,73,108,Nordeste,1
47114,47114,2024-08-25,49345.23,11,104,Sul,1
47115,47115,2024-11-30,53459.64,18,101,Sul,1
47116,47116,2024-05-27,107108.16,16,101,Sudeste,1
47117,47117,2025-01-07,8009.16,1,105,Sudeste,1
47118,47118,2024-03-02,120954.24,33,101,Sul,1
47119,47119,2024-07-24,137302.88,34,109,Centro-Oeste,1
47120,47120,2024-11-14,39732.23,17,109,Sudeste,1
47121,47121,2025-06-23,172763.28,24,104,Sudeste,1
47122,47122,2025-01-18,31003.0,5,105,Sudeste,1
47123,47123,2025-07-03,85246.75,25,104,Norte,1
47124,47124,2024-04-19,122805.92,16,107,Sul,1
47125,47125,2025-06-17,73198.6,20,107,Sul,1
47127,47127,2024-12-14,73215.56,22,101,Centro-Oeste,1
47129,47129,2024-04-27,68198.4,18,108,Sul,1
47130,47130,2024-03-18,7834.45,1,107,Sudeste,1
47131,47131,2024-08-18,48414.45,35,108,Sul,1
47132,47132,2024-02-05,123970.68,12,110,Nordeste,1
47133,47133,2024-08-09,49789.41,93,108,Nordeste,1
47134,47134,2024-02-24,43922.01,11,101,Sudeste,1
47135,47135,2024-12-01,6250.92,1,101,Sul,1
47136,47136,2024-10-23,67932.21,113,101,Nordeste,1
47137,47137,2024-10-16,85036.38,26,107,Centro-Oeste,1
47138,47138,2025-06-02,51306.56,92,108,Centro-Oeste,1
47139,47139,2024-05-25,64158.4,20,103,Nordeste,1
47140,47140,2024-05-24,71551.5,50,107,Sul,1
47142,47142,2024-01-22,126527.45,35,104,Norte,1
47143,47143,2024-09-10,18731.76,6,105,Centro-Oeste,1
47144,47144,2024-12-05,35407.89,7,106,Norte,1
47145,47145,2024-08-11,279389.22,34,103,Sudeste,1
47146,47146,2025-04-08,47203.8,28,106,Sul,1
47147,47147,2025-04-01,61059.6,21,104,Sul,1
47148,47148,2024-07-22,65014.72,32,109,Nordeste,1
47149,47149,2025-02-15,136485.7,26,109,Centro-Oeste,1
47150,47150,2025-06-14,72965.97,77,101,Nordeste,1
47151,47151,2025-01-07,9272.92,2,106,Sul,1
47152,47152,2024-03-22,25663.29,291,101,Sudeste,1
47153,47153,2025-03-26,28395.0,300,101,Centro-Oeste,1
47154,47154,2024-02-15,95360.22,54,103,Norte,1
47155,47155,2024-07-01,71244.6,84,103,Centro-Oeste,1
47156,47156,2024-10-02,66497.72,19,110,Norte,1
47157,47157,2024-05-29,54630.24,84,103,Norte,1
47158,47158,2025-03-15,61269.6,140,103,Centro-Oeste,1
47159,47159,2024-10-20,8522.06,1,105,Sudeste,1
47160,47160,2025-05-15,35620.62,14,109,Nordeste,1
47161,47161,2024-03-30,9085.66,1,102,Nordeste,1
47162,47162,2025-04-02,39139.24,38,106,Sudeste,1
47163,47163,2024-12-30,53053.7,14,106,Nordeste,1
47164,47164,2025-04-18,72899.52,12,106,Centro-Oeste,1
47165,47165,2024-04-03,71851.68,36,104,Norte,1
47166,47166,2024-04-10,198609.06,39,108,Centro-Oeste,1
47167,47167,2024-12-10,24673.25,5,105,Centro-Oeste,1
47168,47168,2025-03-29,100082.48,29,104,Sul,1
47169,47169,2024-11-30,66407.25,175,110,Nordeste,1
47170,47170,2024-09-14,54003.81,21,104,Sul,1
47171,47171,2025-05-28,80522.56,29,103,Nordeste,1
47172,47172,2024-12-23,84895.33,13,106,Sul,1
47173,47173,2024-03-03,24603.8,5,103,Sudeste,1
47174,47174,2024-04-14,63667.92,24,105,Norte,1
47175,47175,2024-11-26,62830.53,133,105,Centro-Oeste,1
47176,47176,2024-11-10,38105.06,14,101,Nordeste,1
47177,47177,2025-06-16,61153.95,39,108,Nordeste,1
47178,47178,2024-06-16,114491.2,40,101,Sul,1
47179,47179,2025-07-05,22450.6,4,105,Centro-Oeste,1
47180,47180,2025-01-23,110010.4,34,106,Sudeste,1
47181,47181,2025-04-14,56450.52,18,107,Nordeste,1
47182,47182,2024-12-06,14244.4,5,104,Nordeste,1
47183,47183,2025-05-16,188927.04,24,107,Nordeste,1
47185,47185,2025-04-22,182388.92,28,107,Nordeste,1
47186,47186,2024-04-02,30225.06,9,110,Sudeste,1
47187,47187,2025-03-30,138174.54,42,101,Centro-Oeste,1
47188,47188,2024-08-27,60939.6,15,101,Nordeste,1
47190,47190,2025-04-11,81936.36,66,108,Sul,1
47191,47191,2024-11-15,95201.4,20,109,Centro-Oeste,1
47192,47192,2024-08-03,55070.06,37,101,Centro-Oeste,1
47193,47193,2024-02-18,86849.94,17,104,Centro-Oeste,1
47194,47194,2024-06-22,85563.24,74,106,Sul,1
47197,47197,2024-06-19,74740.8,15,102,Nordeste,1
47198,47198,2025-02-06,67778.6,20,105,Nordeste,1
47199,47199,2025-06-17,64718.7,62,103,Centro-Oeste,1
47200,47200,2024-10-28,227337.44,22,108,Sul,1
47201,47201,2024-12-21,30428.95,5,105,Centro-Oeste,1
47202,47202,2025-02-14,80174.5,25,103,Sudeste,1
47203,47203,2024-04-30,127513.68,28,108,Sul,1
47204,47204,2025-01-07,61951.56,22,105,Sudeste,1
47206,47206,2024-11-25,67709.74,166,107,Sul,1
47207,47207,2024-03-29,90088.47,27,108,Sudeste,1
47208,47208,2024-12-24,22375.26,9,108,Sul,1
47209,47209,2025-06-24,199949.31,33,107,Sul,1
47210,47210,2025-01-08,34511.96,7,104,Norte,1
47211,47211,2024-10-26,51172.13,19,110,Nordeste,1
47212,47212,2025-04-13,68362.56,112,109,Norte,1
47213,47213,2024-08-13,92521.6,29,101,Norte,1
47214,47214,2024-03-14,6109.92,1,102,Centro-Oeste,1
47215,47215,2024-02-21,62620.25,35,109,Norte,1
47216,47216,2024-02-03,92088.75,15,110,Norte,1
47218,47218,2024-07-10,99776.7,18,102,Sul,1
47219,47219,2025-05-29,66463.8,12,101,Sul,1
47220,47220,2024-12-15,4939.91,1,104,Sudeste,1
47221,47221,2024-12-12,83087.2,16,101,Sul,1
47222,47222,2025-02-05,98775.0,75,110,Norte,1
47223,47223,2024-03-31,115642.89,33,101,Norte,1
47225,47225,2024-04-11,62851.62,13,103,Norte,1
47226,47226,2025-04-12,63119.64,17,102,Nordeste,1
47227,47227,2025-04-10,58492.8,45,104,Sudeste,1
47228,47228,2024-06-06,10180.1,1,109,Sul,1
47229,47229,2024-05-29,91288.32,48,110,Centro-Oeste,1
47230,47230,2024-08-08,85664.35,19,106,Sudeste,1
47231,47231,2024-12-26,75929.28,24,101,Norte,1
47232,47232,2025-04-07,100370.1,15,102,Norte,1
47234,47234,2025-03-18,154846.54,34,102,Nordeste,1
47235,47235,2024-02-16,127942.58,19,108,Sudeste,1
47236,47236,2024-09-13,148708.84,14,106,Sudeste,1
47237,47237,2025-03-04,151590.4,32,109,Sudeste,1
47238,47238,2024-05-18,33797.92,8,101,Centro-Oeste,1
47239,47239,2024-08-01,60948.16,23,110,Nordeste,1
47240,47240,2025-03-06,17534.72,2,106,Sudeste,1
47243,47243,2025-01-20,63105.0,105,109,Nordeste,1
47244,47244,2025-03-18,46718.4,16,101,Nordeste,1
47245,47245,2024-09-18,4716.39,1,106,Sudeste,1
47246,47246,2025-02-10,140143.0,20,101,Sudeste,1
47247,47247,2025-03-14,65297.76,66,108,Sudeste,1
47248,47248,2024-02-21,56122.27,17,107,Sudeste,1
47249,47249,2024-02-13,79316.51,13,103,Sudeste,1
47250,47250,2025-02-17,77951.67,79,109,Sudeste,1
47251,47251,2024-03-31,59041.26,18,103,Nordeste,1
47252,47252,2024-07-21,56507.91,113,101,Sul,1
47253,47253,2024-08-15,135174.22,23,110,Sudeste,1
47254,47254,2024-09-24,72130.52,28,102,Centro-Oeste,1
47255,47255,2024-02-19,150646.24,37,101,Nordeste,1
47256,47256,2024-07-31,146777.4,22,106,Nordeste,1
47257,47257,2025-04-24,193025.75,19,107,Nordeste,1
47258,47258,2024-06-04,155533.43,19,107,Centro-Oeste,1
47259,47259,2024-11-05,29257.12,8,110,Norte,1
47261,47261,2025-05-13,67884.75,25,101,Sul,1
47262,47262,2024-09-11,147230.2,20,102,Nordeste,1
47263,47263,2025-04-24,6068.97,1,103,Centro-Oeste,1
47264,47264,2024-10-18,42218.64,9,103,Sudeste,1
47265,47265,2025-03-08,78338.7,22,107,Centro-Oeste,1
47267,47267,2025-02-15,95158.5,10,107,Sudeste,1
47268,47268,2025-05-13,122491.98,26,102,Sudeste,1
47269,47269,2024-04-17,183697.92,28,101,Sul,1
47270,47270,2024-01-31,104874.14,14,106,Sul,1
47271,47271,2024-10-31,152913.6,56,109,Sul,1
47272,47272,2024-04-07,129010.14,18,107,Sul,1
47273,47273,2024-06-02,28664.0,4,101,Norte,1
47274,47274,2024-10-11,114188.85,47,104,Norte,1
47275,47275,2024-06-28,66483.94,17,101,Sudeste,1
47276,47276,2024-03-12,54611.82,9,104,Norte,1
47278,47278,2024-05-27,83426.56,56,107,Sudeste,1
47279,47279,2024-03-02,66039.48,39,107,Sudeste,1
47280,47280,2025-03-23,39869.48,14,110,Sudeste,1
47281,47281,2024-03-25,186460.42,17,102,Norte,1
47282,47282,2024-08-19,92382.25,85,110,Nordeste,1
47283,47283,2024-12-12,158612.5,25,105,Norte,1
47284,47284,2025-06-22,295640.4,33,101,Nordeste,1
47287,47287,2025-07-14,5747.41,1,107,Sudeste,1
47289,47289,2025-01-01,84313.46,106,104,Centro-Oeste,1
47290,47290,2024-07-27,62832.6,9,101,Nordeste,1
47291,47291,2025-04-26,36073.51,11,110,Sul,1
47292,47292,2024-01-22,5014.47,1,104,Sul,1
47293,47293,2024-02-21,69303.9,34,107,Norte,1
47294,47294,2024-11-28,56876.7,10,106,Sul,1
47295,47295,2024-05-23,90468.3,30,110,Centro-Oeste,1
47296,47296,2024-10-15,121917.47,43,110,Centro-Oeste,1
47297,47297,2024-02-25,105510.84,17,101,Sudeste,1
47298,47298,2025-04-24,116373.92,26,101,Centro-Oeste,1
47299,47299,2025-01-08,12117.51,3,106,Sudeste,1
47300,47300,2025-02-28,77776.19,17,105,Norte,1
47301,47301,2024-04-07,14533.58,2,104,Sul,1
47302,47302,2024-08-04,58586.85,35,109,Norte,1
47303,47303,2024-04-10,79243.78,14,105,Nordeste,1
47304,47304,2024-02-10,63427.2,12,101,Sudeste,1
47305,47305,2024-09-08,40511.61,171,110,Sul,1
47306,47306,2024-12-30,50587.74,18,108,Sudeste,1
47307,47307,2025-01-18,69247.29,147,103,Centro-Oeste,1
47308,47308,2024-05-27,99845.76,28,104,Sul,1
47309,47309,2024-08-06,31875.93,3,106,Sul,1
47310,47310,2024-12-07,87596.8,20,110,Sudeste,1
47312,47312,2024-02-05,64358.55,27,109,Sudeste,1
47313,47313,2025-06-18,68171.16,122,108,Sul,1
47314,47314,2024-07-14,71724.24,42,106,Sul,1
47315,47315,2025-05-28,9863.63,1,105,Sudeste,1
47316,47316,2024-03-09,65522.94,14,103,Sul,1
47317,47317,2025-03-19,89252.61,97,102,Nordeste,1
47318,47318,2025-07-09,116237.28,24,108,Nordeste,1
47319,47319,2024-10-10,105356.37,21,108,Sudeste,1
47320,47320,2024-05-15,182768.5,25,102,Norte,1
47321,47321,2024-09-27,61116.46,181,101,Norte,1
47322,47322,2024-09-04,185287.2,20,102,Nordeste,1
47323,47323,2024-03-24,127197.6,20,109,Norte,1
47324,47324,2024-09-17,138865.35,13,104,Norte,1
47325,47325,2025-07-01,55121.56,26,107,Nordeste,1
47326,47326,2024-07-21,5208.17,1,107,Nordeste,1
47327,47327,2025-06-14,37032.19,13,105,Nordeste,1
47328,47328,2024-01-29,13214.88,2,107,Nordeste,1
47329,47329,2025-05-18,87953.0,20,104,Centro-Oeste,1
47330,47330,2025-02-16,41053.23,9,105,Nordeste,1
47331,47331,2025-06-19,63388.8,24,102,Nordeste,1
47332,47332,2024-10-05,67638.86,23,107,Norte,1
47333,47333,2024-06-06,40186.8,12,105,Nordeste,1
47334,47334,2024-08-12,54114.2,20,109,Centro-Oeste,1
47335,47335,2024-06-19,11316.0,1,109,Norte,1
47336,47336,2024-12-25,108488.32,32,101,Norte,1
47337,47337,2024-12-24,74708.48,28,105,Sul,1
47338,47338,2024-05-24,166430.16,36,103,Sudeste,1
47339,47339,2025-05-29,117738.94,17,109,Nordeste,1
47340,47340,2025-06-28,4125.48,1,105,Sul,1
47341,47341,2024-09-26,77785.2,60,102,Centro-Oeste,1
47342,47342,2024-09-30,23850.4,10,104,Centro-Oeste,1
47343,47343,2024-05-25,70939.05,21,103,Sul,1
47344,47344,2024-07-13,87414.72,23,110,Centro-Oeste,1
47345,47345,2024-06-26,62754.9,30,101,Nordeste,1
47346,47346,2024-02-28,87547.41,93,110,Norte,1
47347,47347,2024-12-15,75922.22,22,102,Sudeste,1
47348,47348,2025-05-29,54564.18,22,102,Sul,1
47349,47349,2024-01-22,57469.14,37,106,Norte,1
47350,47350,2025-04-27,111129.44,16,106,Sudeste,1
47352,47352,2024-09-24,10343.02,1,104,Centro-Oeste,1
47353,47353,2025-02-03,8004.35,1,102,Norte,1
47354,47354,2025-04-19,23681.76,4,104,Norte,1
47355,47355,2024-11-04,36511.56,236,104,Sul,1
47356,47356,2025-03-14,76095.84,16,108,Norte,1
47357,47357,2024-07-24,7228.45,1,103,Centro-Oeste,1
47358,47358,2024-07-15,104400.45,21,106,Norte,1
47359,47359,2025-04-02,79810.83,33,103,Centro-Oeste,1
47360,47360,2025-06-01,4761.43,1,109,Sul,1
47361,47361,2025-03-04,24149.92,8,104,Sul,1
47363,47363,2024-12-27,148882.44,21,104,Sul,1
47364,47364,2024-02-01,6813.4,1,107,Sul,1
47365,47365,2024-12-29,127445.12,22,103,Nordeste,1
47367,47367,2024-11-22,194082.56,32,103,Sul,1
47368,47368,2025-04-04,203671.39,17,110,Sudeste,1
47369,47369,2024-06-01,59781.26,7,105,Nordeste,1
47370,47370,2024-05-25,57229.6,20,106,Centro-Oeste,1
47371,47371,2024-10-11,95223.46,34,102,Norte,1
47372,47372,2025-03-23,68712.28,28,102,Nordeste,1
47373,47373,2025-07-14,52140.48,14,107,Norte,1
47374,47374,2025-01-24,67825.44,57,101,Centro-Oeste,1
47376,47376,2024-05-29,6592.14,1,102,Norte,1
47378,47378,2024-04-08,131759.88,28,103,Sul,1
47379,47379,2024-05-11,61777.67,43,106,Sul,1
47380,47380,2025-05-19,106279.32,21,106,Nordeste,1
47381,47381,2025-06-21,77793.57,9,101,Centro-Oeste,1
47382,47382,2024-10-25,15136.17,3,107,Sul,1
47383,47383,2025-04-12,119934.66,34,105,Sudeste,1
47384,47384,2024-10-28,63440.28,9,102,Nordeste,1
47385,47385,2025-03-04,160209.72,33,104,Centro-Oeste,1
47386,47386,2025-03-16,100715.28,93,106,Centro-Oeste,1
47387,47387,2024-05-11,166751.76,42,105,Norte,1
47388,47388,2024-07-04,16825.5,3,109,Norte,1
47389,47389,2025-05-30,2935.4,1,101,Centro-Oeste,1
47391,47391,2024-05-31,85483.48,17,108,Sudeste,1
47392,47392,2025-06-13,78591.92,23,108,Sul,1
